Store,Month,Year,Address,City,State,Zip,Type,Sum_Dry_Grocery,Sum_Dairy,Sum_Frozen_Food,Sum_Meat,Sum_Produce,Sum_Floral,Sum_Deli,Sum_Bakery,Sum_General_Merchandise,Total_sales,X._Dry_Grocery,X._Dairy,X._Frozen_Food,X._Meat,X._Produce,X._Floral,X._Deli,X._Bakery,X._General_Merchandise,Cluster
S0061,07,2015,57590 29 Palms Hys,Yucca Valley,CA,92284,Existing,1547524.8,338488.29,267213.22,368597.87,413432.07,13211.47,175423.88,100846.09,188396.91,3413134.6,0.453402804565633,9.91722652836486e-02,7.82896812800761e-02,0.107993944920895,0.1211297292524,3.87077321826101e-03,5.13967072965713e-02,2.95464732038402e-02,5.51976209786746e-02,2
S0061,08,2015,57590 29 Palms Hys,Yucca Valley,CA,92284,Existing,1656922.22,369999.2,270255.91,415193.37,374229.83,18709.71,189042.33,107030.16,183537.32,3584920.05,0.462192237732052,0.103209888878833,7.53868722957991e-02,0.115816633065499,0.104390007247163,5.21900341961601e-03,5.27326488076073e-02,2.98556616346298e-02,5.11970469188009e-02,2
S0061,09,2015,57590 29 Palms Hys,Yucca Valley,CA,92284,Existing,1572479.18,367477.99,258273.17,403748.42,318031.24,13862.59,172561.99,102327.65,169425.73,3378187.96,0.465480073524387,0.108779616276887,7.64531675141013e-02,0.119516268715847,0.09414255327581,4.10355793228273e-03,5.10812281741718e-02,3.02906916997005e-02,5.0152842886812e-02,2
S0061,10,2015,57590 29 Palms Hys,Yucca Valley,CA,92284,Existing,1687176.99,399908.44,263445.09,419520.46,323771.04,18787.89,168489.34,113282.65,173979.08,3568360.98,0.472815670683631,0.112070623527556,7.38280379918289e-02,0.117566709856804,9.07338248049109e-02,5.26513155628106e-03,4.72175715810007e-02,3.17464098040888e-02,4.87560201938986e-02,2
S0061,11,2015,57590 29 Palms Hys,Yucca Valley,CA,92284,Existing,1741482.45,422239.8,250460.79,475453.61,351922.78,19601.63,176461.82,119434.01,178362.83,3735419.72,0.46620797140301,0.113036775422924,6.70502403408632e-02,0.127282513248605,9.42123794324242e-02,5.24750402077976e-03,4.72401585972245e-02,3.1973384238599e-02,4.77490732955706e-02,2
S0061,12,2015,57590 29 Palms Hys,Yucca Valley,CA,92284,Existing,1640191.56,419978.38,231038.93,440324.6,344206.91,18652.05,191265.67,114999.73,216597.34,3617255.17,0.45343540417139,0.116104161930053,6.3871338664781e-02,0.1217289296182,9.5156933592827e-02,5.15640979787445e-03,5.28759130918597e-02,3.17919871823696e-02,5.98789219506458e-02,2
S0062,01,2015,11800 De Palma Rd,Corona,CA,92883,Existing,1034049.86,231205.11,178233.44,207200.93,208248.45,7571.31,80033.72,40091.9,188750.19,2175384.91,0.47534110181908,0.106282391193014,8.1931909695926e-02,9.52479393635216e-02,9.57294725373451e-02,3.48044613401313e-03,3.67906018066476e-02,1.84297959481571e-02,8.67663415022953e-02,1
S0062,02,2015,11800 De Palma Rd,Corona,CA,92883,Existing,913014.9,197721.7,159532.71,196081.81,209006.66,16151.17,74038.85,38821.16,176115.96,1980484.92,0.461005731868941,9.9834993946836e-02,8.05523477553164e-02,9.90069694648319e-02,0.105533073182905,8.1551592930079e-03,3.73842028547231e-02,1.96018457944128e-02,8.89256758390263e-02,1
S0062,03,2015,11800 De Palma Rd,Corona,CA,92883,Existing,1161640.17,237620.45,204072.31,234720.28,261928.88,22353.12,90566.06,49436.35,198279.2,2460616.82,0.472093078677727,9.65694650498243e-02,8.29354283614139e-02,9.53908296863548e-02,0.10644846360109,9.08435633631083e-03,3.68062427533922e-02,2.00910396117669e-02,8.05810959221192e-02,1
S0062,04,2015,11800 De Palma Rd,Corona,CA,92883,Existing,979070.03,202082.63,170734.98,190999.78,246564.76,13401.99,82944.95,41212.83,162997.96,2090009.91,0.468452338582452,9.66897951215934e-02,8.16909906422405e-02,9.13870212223061e-02,0.117973009994005,6.41240500146719e-03,3.96863907693146e-02,1.97189639163003e-02,7.79890847503207e-02,1
S0062,05,2015,11800 De Palma Rd,Corona,CA,92883,Existing,1126457.67,221598.84,196927.94,225406.99,306540.9,18443.86,96196.76,51352.74,190398.31,2433324.01,0.46292958330691,9.10683653674218e-02,8.09296004932775e-02,9.26333645144117e-02,0.125976195007421,7.5796975348137e-03,3.95330665397084e-02,2.11039466133407e-02,7.82461806226948e-02,1
S0062,06,2015,11800 De Palma Rd,Corona,CA,92883,Existing,1041797.45,204625.05,186074.12,200083.95,313617.17,9047.73,99118.45,50649.26,176266.96,2281280.14,0.456672300667116,8.9697466966946e-02,8.15656598842788e-02,8.7706874088686e-02,0.137474203409319,3.96607581916704e-03,4.34486095162342e-02,2.22021220068132e-02,7.72666876414398e-02,1
S0062,07,2015,11800 De Palma Rd,Corona,CA,92883,Existing,916258.6,185019.92,159336.5,180034.57,261895.35,7996.23,87230.76,45318.35,155215.39,1998305.67,0.458517740181361,9.25883976498951e-02,7.97357993784805e-02,9.00936091523976e-02,0.13105870334642,4.0015049349282e-03,4.36523607521966e-02,2.26783873360075e-02,7.76734972683133e-02,1
S0062,08,2015,11800 De Palma Rd,Corona,CA,92883,Existing,970424.2,199684.43,163831.72,194128.43,226447.69,11550.14,90276.8,46554.43,157356.27,2060254.11,0.471021606164882,9.69222335394346e-02,7.95201520068804e-02,9.42254788172708e-02,0.109912504919114,5.60617253179512e-03,4.38182841436001e-02,2.2596450493187e-02,7.63771173838357e-02,1
S0062,09,2015,11800 De Palma Rd,Corona,CA,92883,Existing,941575.05,203458.18,165561.5,195508.75,209350.37,9356.92,80334.87,43650.81,145832.52,1994628.97,0.47205523641823,0.102003020641979,8.30036575674522e-02,9.80176027424288e-02,0.104957048728717,4.69105790637343e-03,4.02755957164304e-02,2.18841752809797e-02,7.31126049974096e-02,1
S0062,10,2015,11800 De Palma Rd,Corona,CA,92883,Existing,1040358.13,218493.89,174313.86,193661.14,200395.31,10509.45,80553.94,49193.82,150336.56,2117816.1,0.491241014741554,0.103169434777647,8.23083080726414e-02,9.14437943880019e-02,9.46235652850122e-02,4.9623997097765e-03,3.80363243059678e-02,2.32285607801357e-02,7.09865979392639e-02,1
S0062,11,2015,11800 De Palma Rd,Corona,CA,92883,Existing,1089923.05,234391.23,165893.1,213320.06,223501.23,13820.54,86207.01,51930.4,155958.46,2234945.08,0.487673303363678,0.104875610634692,7.42269246276065e-02,9.54475624072158e-02,0.100003007680171,6.1838387545523e-03,3.85723169537571e-02,2.32356492625761e-02,6.97817863157514e-02,1
S0062,12,2015,11800 De Palma Rd,Corona,CA,92883,Existing,1033459.76,241324.96,154727.62,211785.13,215445.72,10964.79,115093.89,51673.57,203273.91,2237749.35,0.461829990029938,0.107842712589772,6.91443034046686e-02,9.46420250328751e-02,9.62778606102601e-02,4.89991875095395e-03,5.14328783069471e-02,2.30917595842448e-02,9.08385516903401e-02,1
S0063,01,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,741152.5,215282.91,153374.59,189685.32,213983.24,11620.68,47748.06,47295.74,135375.25,1755518.29,0.422184436483427,0.122632108834366,8.73671273456228e-02,0.10805089361957,0.121891774764705,6.61951519741785e-03,2.71988393809329e-02,0.0269411832787,7.71141210952579e-02,3
S0063,02,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,683770.23,184073.12,138117.86,178571.89,203777.73,20926,44909.82,43835.81,122785.29,1620767.75,0.421880451409525,0.113571558910893,8.5217551990407e-02,0.110177346507542,0.125729136700801,1.29111650944437e-02,2.77089792784932e-02,2.70463241880276e-02,7.57574859198673e-02,3
S0063,03,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,788933.98,210669.42,165864.4,194388.32,247796.57,21511.51,51109.61,52473.11,134792.09,1867539.01,0.422445783341361,0.112805900638188,8.88144232125036e-02,0.104087956909666,0.132686154705813,1.15186402451641e-02,2.73673587145042e-02,2.80974639453448e-02,7.21763182874557e-02,3
S0063,04,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,692240.28,191203.68,146125.25,169341.54,227211.7,18659.69,50316.8,45436.93,121040.16,1661576.03,0.416616674471405,0.115073686998241,8.79437638493136e-02,0.101916215052765,0.136744690521324,1.12301150613012e-02,3.02825745506211e-02,2.73456821593653e-02,7.28465973356633e-02,3
S0063,05,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,734444.11,194279.06,157624.9,176109.79,265109.07,23682.17,50043.59,51794.61,130857.28,1783944.58,0.411696707528885,0.108904201497112,8.83575094020017e-02,9.87193167177873e-02,0.148608355311127,1.32751713621059e-02,2.80522111286663e-02,2.90337550732658e-02,7.33527719790488e-02,3
S0063,06,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,712470.85,186809,150401.91,170797.64,275633.9,14709.83,56420.41,49661.23,130125.29,1747030.06,0.407818311952801,0.106929470921639,8.60900527378447e-02,9.77645685157816e-02,0.157772843359089,8.41990663858411e-03,3.22950424791203e-02,2.84260878716649e-02,7.44837155234753e-02,3
S0063,07,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,726473.9,191930.94,150811.01,173252.48,282755.51,14180.57,56626.06,49201.85,135794.45,1781026.77,0.407896114891075,0.107764208395363,8.46764420054169e-02,9.72767411014266e-02,0.158759831554918,7.9620195714408e-03,3.17940532696204e-02,2.76255533205714e-02,7.6245035890168e-02,3
S0063,08,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,748813.15,200667.43,153501.45,188940.84,260175.74,18542.38,58399.14,54425.28,129563.9,1813029.31,0.413017674821815,0.110680742386895,8.46657299765331e-02,0.104212788484925,0.143503328139797,1.02272919128925e-02,3.22108085500284e-02,3.00189741554702e-02,7.14626615716433e-02,3
S0063,09,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,730849.74,198160.91,148547.56,186036.57,219433.43,12837.9,50804.01,50999.76,117873.92,1715543.8,0.426016368687293,0.115509093967755,8.65891969648341e-02,0.108441748907839,0.127908963909869,7.48328314322258e-03,2.96139393234961e-02,2.97280430846476e-02,6.87093620110428e-02,3
S0063,10,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,754034.04,210876.36,150425.69,202383.03,222598.9,12745.89,50339.41,55180.87,114274.67,1772858.86,0.425320964354715,0.118947066096395,8.48492191871383e-02,0.114156312477125,0.125559290151276,7.18945556669977e-03,2.83944825703722e-02,3.11253598608521e-02,6.44578497354268e-02,3
S0063,11,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,760795.78,206615.17,138700.67,204282.71,223468.31,13138.95,54020.61,56009.24,120687.34,1777718.78,0.427961828698238,0.116224890193262,7.80217161231767e-02,0.114912837901167,0.125705096055744,7.39090465140949e-03,3.03876015755428e-02,3.15062430740592e-02,6.78888817274012e-02,3
S0063,12,2015,4520 W Sunset Blvd,Los Angeles,CA,90028,Existing,655389.25,183313.9,118214.54,168880.87,180857.02,11275.57,53200.94,50906.32,125550.28,1547588.69,0.423490591676526,0.118451305042815,7.63862780620347e-02,0.109125164257953,0.116863751440313,7.28589584096792e-03,3.43766663221091e-02,3.28939596993307e-02,8.11263876579506e-02,3
S0064,01,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,829150.55,207372.82,137674.65,216244.27,204137.73,9375.59,70809.35,72024.39,102390.83,1849180.18,0.448388187894162,0.112143111981657,7.44517227088168e-02,0.116940616354649,0.110393639412683,5.07013329550179e-03,3.8292293398905e-02,3.89493629549934e-02,5.5370931998633e-02,2
S0064,02,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,796612.73,198950.25,131267.85,231869.86,228566.87,20477.58,69153.76,76244.04,100208.25,1853351.19,0.429822871292947,0.107346222924971,7.08272942053686e-02,0.125108431284413,0.123326259606524,1.10489475014177e-02,3.73128203511176e-02,4.11384741388382e-02,5.40686786944033e-02,3
S0064,03,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,987368.79,238504.88,158626.39,256242.67,277063.12,31846.04,85316.32,95146.66,122293.46,2252408.33,0.438361364966183,0.105888828780881,7.04252367953194e-02,0.113763861812747,0.123007501042229,1.41386619716506e-02,3.78778212030498e-02,4.22421897187709e-02,5.42945337091699e-02,3
S0064,04,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,822743.09,195880.13,136153.24,206266.03,237321.9,20488.07,72937.41,79125,96839.21,1867754.08,0.44049861746253,0.104874689927059,7.28967702214844e-02,0.110435325618456,0.127062712667184,1.09693616624304e-02,3.90508636982873e-02,4.23637141780464e-02,5.18479445645221e-02,3
S0064,05,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,793336.61,184752.4,134705.29,209893.56,250224.34,30058.2,75257.59,80732.72,106510.8,1865471.51,0.425274042378701,9.90379102600179e-02,7.22097814294682e-02,0.11251501771796,0.134134634948137,1.61129236436315e-02,4.0342395794616e-02,4.32773803122836e-02,5.70959135151842e-02,3
S0064,06,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,719285.29,169142.27,132985.27,178848.6,255664.99,15594.4,75432.95,76354.23,97970.05,1721278.05,0.417878616415285,9.82655126520669e-02,7.7259609509341e-02,0.103904537677687,0.148532068947257,9.05977973750377e-03,4.38238029004088e-02,4.43590331033385e-02,5.69170390571122e-02,3
S0064,07,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,753333.02,179533.49,133364.74,197183.79,256154.62,11787.26,72645.8,82029.42,96602.43,1782634.57,0.422595316324422,0.100712447195501,7.48132804358215e-02,0.110613691285029,0.143694408439527,6.61226938956984e-03,4.07519304419189e-02,4.60158359881914e-02,5.41908205000198e-02,3
S0064,08,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,791097.55,195164.25,133867.54,205438.59,227343.17,13561.63,76960.41,84746.36,97702.47,1825881.97,0.433268723278975,0.106887659337586,7.33166448869639e-02,0.112514715285786,0.124511427209065,7.42744066857728e-03,4.21497179250858e-02,4.64139311261176e-02,5.35097402818431e-02,2
S0064,09,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,821633.24,200576.65,136444.02,219679.99,212345.2,12767.5,73378.53,81467.45,93308.23,1851600.81,0.443742104433407,0.108326075964506,7.36897603755099e-02,0.118643278191264,0.114681954583936,6.89538475628556e-03,3.9629778515813e-02,4.39983875358102e-02,5.03932756434687e-02,2
S0064,10,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,882009.95,217721.13,140256.44,234987.47,209941.98,15365.39,70241.78,89551.66,97729.85,1957805.65,0.450509451742567,0.111206712474244,7.16396134621432e-02,0.120025943330994,0.107233309904893,7.8482713542072e-03,3.58778104455874e-02,4.57408323446201e-02,4.99180549407445e-02,2
S0064,11,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,898063.64,226764.97,132521,232079.84,225723.65,18672.66,71638.78,91882.52,101685.62,1999032.68,0.449249103821554,0.113437350108754,6.62925630610501e-02,0.116096071025712,0.112916438164483,9.34084779444426e-03,3.58367227893443e-02,4.59634907019129e-02,5.08674125327456e-02,2
S0064,12,2015,9119 Reseda Blvd,Northridge,CA,91324,Existing,880662.97,238462.56,122437.31,231714.05,221921.67,18822.53,92674.33,92102.36,129046.92,2027844.7,0.434285214247422,0.117594093867247,6.03780506465806e-02,0.11426617136904,0.109437211833825,9.28203722898504e-03,4.57009010601256e-02,4.5418842971555e-02,6.36374767752185e-02,2
S0065,01,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1164425.36,314428.01,205048.13,323669.56,312329.72,20251.09,104935.68,83509.41,249903.69,2778500.65,0.419084069676212,0.113164634314554,7.37981220195144e-02,0.116490726752214,0.112409446440115,7.28849568561375e-03,3.77670165382182e-02,3.00555661198064e-02,8.99419224537522e-02,3
S0065,02,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1069107.89,275953.61,185048.28,292106.36,316898.77,36862.88,98032.8,77363.38,220210.6,2571584.57,0.415738958178614,0.107308782771239,7.19588545361353e-02,0.113590026712596,0.123230934613984,1.43346948142561e-02,3.81215539802372e-02,3.00839338136175e-02,8.56322605793206e-02,3
S0065,03,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1333551.48,331203.71,234478.95,333548.19,385959.83,48327.47,114778.76,93710.27,271306.67,3146865.33,0.423771385221623,0.105248771481428,7.45119111913188e-02,0.1059937922415,0.122648982249266,1.53573365657818e-02,3.64739980785895e-02,2.97789260654507e-02,8.62148969050417e-02,3
S0065,04,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1111402.7,280266.89,202649.8,300941.25,322603.94,34084.97,103627.02,76681.75,220012.7,2652271.02,0.419038134345712,0.105670532116284,7.64061434415552e-02,0.113465497202469,0.121633097661339,1.28512394634542e-02,3.90710523994641e-02,2.89117324065924e-02,8.29525709631288e-02,3
S0065,05,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1245389.02,294909.86,219962.35,329956.25,390548.45,62859.82,116545.84,92445.4,257040.06,3009657.05,0.413797651795576,9.79878621054183e-02,7.30855198269185e-02,0.10963250779686,0.129765100644939,2.08860408198336e-02,3.87239602598575e-02,3.07162571895027e-02,8.54050995610945e-02,3
S0065,06,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1171154.65,285805.69,223363.85,308411.89,419668.86,32180.72,112263.15,89087.51,246994.49,2888930.81,0.405393803806606,9.89313032387923e-02,7.73171338084071e-02,0.106756412764347,0.145267881995415,1.11393183556376e-02,3.88597572539302e-02,3.08375367425293e-02,8.54968520343345e-02,3
S0065,07,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1172470.49,291654.73,220498.48,315508.99,417987.74,25084.27,111713.12,92257.64,247263.93,2894439.39,0.405076884335795,0.100763806285818,7.61800301508473e-02,0.109005215687035,0.144410603809534,8.66636561354978e-03,3.8595771044976e-02,3.18740963513491e-02,8.54272267210957e-02,3
S0065,08,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1230065.18,305844.18,215529.15,322265.32,362284.45,28297.45,114224.38,90961.88,238634.2,2908106.19,0.422978082516306,0.105169536467305,7.41132324332352e-02,0.110816214727015,0.124577448803546,9.7305421986671e-03,3.92779260925131e-02,3.12787340134921e-02,8.20582827479212e-02,3
S0065,09,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1224614.53,319172.02,215575.47,330355.52,321302.97,24430.78,112290.18,89652.67,225358.92,2862753.06,0.427775118682434,0.111491285944167,7.53035506317824e-02,0.115397840147623,0.112235656819104,8.53401585395564e-03,3.92245428252202e-02,3.13169414619366e-02,7.87210476337767e-02,3
S0065,10,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1275888.55,327359.79,221038.51,336326.83,316967.62,27876.24,108269.25,95729.03,229112.52,2938568.34,0.434187128688659,0.111401115143029,7.52197956369461e-02,0.114452614704207,0.107864641323945,9.48633374304986e-03,3.68442171401057e-02,3.25767581093588e-02,7.79673955106996e-02,3
S0065,11,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1345859.18,347408.3,211593.6,376850.19,359510.02,31846.84,116245.1,100251.63,240265.99,3129830.85,0.430010196876933,0.110999065652382,6.76054426391765e-02,0.120405928646272,0.114865638825178,1.01752591517845e-02,3.71410167421668e-02,3.2031005765056e-02,7.67664457010512e-02,3
S0065,12,2015,2340 Foothill Blvd,La Verne,CA,91750,Existing,1204436.64,335646.42,186588.82,333529.41,318537.54,29171.6,126682.38,92304.45,261776.67,2888673.93,0.416951400257211,0.116193945088153,6.45932440010631e-02,0.115461079402617,0.110271199768123,0.0100986129646,4.38548562661761e-02,3.19539180387867e-02,9.06217442132695e-02,2
S0066,01,2015,522 Orange St,Redlands,CA,92374,Existing,1314050.61,308230,244715.91,313635.11,225404.17,14216.9,111222.81,69098.65,290420.15,2890994.31,0.454532409646977,0.106617297354695,8.46476622778272e-02,0.108486934379335,7.79676975566237e-02,4.91765063349433e-03,3.84721649625108e-02,2.39013441710994e-02,0.100456839017438,1
S0066,02,2015,522 Orange St,Redlands,CA,92374,Existing,1166584.89,261802.08,215461.36,288117.9,224058.9,32382.75,97172.75,64154.65,284165.18,2633900.46,0.442911532807128,9.9397104778971e-02,8.18031521206386e-02,0.109388302396211,8.50673377383441e-02,1.22945990145732e-02,3.68930988379113e-02,2.43572796217212e-02,0.107887592684501,1
S0066,03,2015,522 Orange St,Redlands,CA,92374,Existing,1403556.73,309570.42,264716.17,329542.65,269692.46,44063.61,117698.36,75976.4,350196.77,3165013.57,0.443459940678864,0.0978101398788,8.36382417153428e-02,0.104120454055431,8.52105224939051e-02,1.39220919675235e-02,3.71873160720761e-02,2.40050787523164e-02,0.110646214385741,1
S0066,04,2015,522 Orange St,Redlands,CA,92374,Existing,1235018.89,263548.96,232975.82,293373.34,243273.09,24193.46,107997.51,63620.06,264899.85,2728900.98,0.452570063571893,9.65769597107184e-02,8.53734971358323e-02,0.107506040765173,8.91469099769241e-02,8.86564231436496e-03,3.95754594217633e-02,2.33134366055305e-02,9.70719904978011e-02,1
S0066,05,2015,522 Orange St,Redlands,CA,92374,Existing,1373761.51,284688.32,262535.91,331071.69,289231.95,48783.24,120183.62,74453.45,315008.79,3099718.48,0.443189121484348,9.18432824906086e-02,8.46966947785529e-02,0.106807018810302,9.33091027027719e-02,1.57379582419369e-02,3.87724307144177e-02,2.40194232090393e-02,0.101624967568022,1
S0066,06,2015,522 Orange St,Redlands,CA,92374,Existing,1306620.7,266078.79,253669.83,301369.9,301086.14,24916.79,124410.65,71823.71,287392.31,2937368.82,0.44482691145336,9.05840588312638e-02,8.63595433684763e-02,0.102598590258066,0.102501986795107,8.48269030104296e-03,4.23544531258421e-02,2.44517166216805e-02,9.78400492451608e-02,1
S0066,07,2015,522 Orange St,Redlands,CA,92374,Existing,1282102.32,266630.77,252807.03,299250.31,292983.8,16984.32,120000.68,72493.4,277557.55,2880810.18,0.445049218758315,9.25540918492589e-02,8.77555320218981e-02,0.103877135702152,0.10170187610209,5.89567480631438e-03,4.16551846536449e-02,2.51642404290587e-02,9.63470456772685e-02,1
S0066,08,2015,522 Orange St,Redlands,CA,92374,Existing,1377088.11,288453.06,259799.69,319605.33,258825.77,17067.15,126816.59,77860.26,279221.94,3004737.9,0.458305568016432,9.59994081347328e-02,8.64633451057412e-02,0.106367124400434,8.61392170012566e-02,5.68007945052379e-03,4.22055414550467e-02,2.59124963944443e-02,9.29272200413887e-02,1
S0066,09,2015,522 Orange St,Redlands,CA,92374,Existing,1322789.82,293616.05,247533.04,311204.5,233167.56,16431.06,112326.76,73392.63,276344.33,2886805.75,0.458219199542609,0.101709666471324,8.57463443808092e-02,0.107802369452811,8.07700899168571e-02,5.69177888051526e-03,3.89103977640338e-02,2.54234736784766e-02,9.57266799125643e-02,1
S0066,10,2015,522 Orange St,Redlands,CA,92374,Existing,1320571.09,300584.43,239716.17,303448.66,222217.58,21761.04,111055.6,79965.38,301193.49,2900513.44,0.455288733294061,0.103631455677723,8.26461159235311e-02,0.104618946361441,7.66131874913843e-02,7.50247859565167e-03,3.82882556131166e-02,2.75693878529313e-02,0.103841439190159,1
S0066,11,2015,522 Orange St,Redlands,CA,92374,Existing,1458194.94,331580.52,235314.8,327720.65,242198.37,21170.04,119059.58,84999.19,273673.16,3093911.25,0.471311172872202,0.107171955885936,7.60573852918373e-02,0.105924386163307,7.82822616518169e-02,6.84248457353132e-03,3.8481898923248e-02,2.74730537277047e-02,8.84554009104172e-02,1
S0066,12,2015,522 Orange St,Redlands,CA,92374,Existing,1370390.28,338697.35,220231.26,313844.41,219716.51,22749.51,142494.05,82963.45,372905.61,3083992.43,0.444355915620714,0.109824313025308,7.14110896828628e-02,0.101765622686694,7.1244179415836e-02,7.37664262035818e-03,4.62044097819008e-02,2.69013144108139e-02,0.120916512755513,1
S0067,01,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1081829.55,249656.9,191582.17,297127.66,207521.26,8347.41,96307.1,54227.84,157423.01,2344022.9,0.461526869042107,0.106507875840292,8.17322091861816e-02,0.126759708704211,8.85320958255144e-02,3.56114694954559e-03,4.10862453604869e-02,2.31345180117481e-02,6.7159331079914e-02,2
S0067,02,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,957623.92,206079.46,171466.82,275598.07,206363.88,15157.03,87287.64,50156.15,135798.65,2105531.62,0.454813364427175,9.78752624954642e-02,8.14363547767571e-02,0.130892391917629,9.80103447698401e-02,7.19867127903783e-03,4.14563425079316e-02,2.38211335909551e-02,6.44961342352104e-02,2
S0067,03,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1172606.77,247985.8,220165.71,319933.48,253757.13,24942.42,100479.66,60994.35,165532.23,2566397.55,0.456907687587217,9.66279756618377e-02,8.57878429629891e-02,0.124662478734053,9.88767815804687e-02,9.71884500123529e-03,3.91520245957217e-02,2.37665244030489e-02,6.44998394734284e-02,2
S0067,04,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,956711.58,196834.92,170506.09,253018.63,222215.74,13112.02,90320.2,49019.83,126481.19,2078220.2,0.460351400684105,9.47132166264191e-02,8.2044284816402e-02,0.121747748385854,0.106925984070408,6.30925442838059e-03,4.34603609376908e-02,2.35874090724361e-02,6.08603409783044e-02,2
S0067,05,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1127064.91,229914.45,197997.28,314000.97,292381.26,20529.09,103932.68,60240.18,147369.08,2493429.9,0.452013874542854,9.22081065924492e-02,7.94075983447539e-02,0.125931340600351,0.117260669730478,8.2332733717519e-03,4.16826155810516e-02,2.41595643013666e-02,5.91029569349433e-02,2
S0067,06,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1065515.05,215740.52,188591.73,270677.6,305195.79,12234.04,110251.33,59351.14,143485.71,2371042.91,0.449386658295442,9.09897155762567e-02,7.95395685183952e-02,0.114159722229574,0.12871795306311,5.15977165508152e-03,4.64990867668439e-02,2.50316600132724e-02,6.05158638820248e-02,2
S0067,07,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1094441.58,217048.12,197805.23,275764.13,296289.43,10646.91,107657.79,57360.1,144321.6,2401334.89,0.455763827260262,9.03864433502651e-02,8.23730296110427e-02,0.114837847544038,0.123385301747729,4.43374643176071e-03,4.48324764897744e-02,2.38867557535884e-02,6.01005718115394e-02,2
S0067,08,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1158692.39,243079.22,207061.58,314066.63,260280.88,11820.28,116194.78,63981.84,142377.3,2517554.9,0.460245133085281,9.65536918380608e-02,8.22470961805044e-02,0.12475065787046,0.103386376996188,4.69514289440123e-03,4.61538217101045e-02,2.54142779567588e-02,5.65538014682421e-02,2
S0067,09,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1102944.14,241647.22,197835.93,302258.48,221737.82,10286.25,101811.75,56963.76,135133.27,2370618.62,0.465255832673752,0.101934245332132,8.34532928793076e-02,0.127501942931672,9.35358467740374e-02,4.33905728792428e-03,4.29473341435241e-02,2.40290696780235e-02,5.70033782996271e-02,2
S0067,10,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1171104.77,259338.92,213022.65,287526.81,218016.56,14331.85,97664.34,62452.07,134926.12,2458384.09,0.476371765813047,0.105491619903869,8.66514922816638e-02,0.11695764350639,8.86828713571767e-02,5.82978471846521e-03,3.97270468830605e-02,2.54037073596584e-02,5.48840681766697e-02,2
S0067,11,2015,660 E Los Angeles Ave,Simi Valley,CA,93065,Existing,1204122.64,270660.32,192558.86,309752.39,231669.86,15601.56,102078.27,63803.76,143432.71,2533680.37,0.475246465283227,0.106824966244657,7.59996652616447e-02,0.122253932922091,9.14361032840145e-02,6.15766699885669e-03,4.02885348951888e-02,2.51822450674787e-02,5.66104200428407e-02,2
