Store,Month,Year,Address,City,State,Zip,Type,Sum_Dry_Grocery,Sum_Dairy,Sum_Frozen_Food,Sum_Meat,Sum_Produce,Sum_Floral,Sum_Deli,Sum_Bakery,Sum_General_Merchandise,Total_sales,%_Dry_Grocery,%_Dairy,%_Frozen_Food,%_Meat,%_Produce,%_Floral,%_Deli,%_Bakery,%_General_Merchandise
S0069,12,2013,1440 W 25th St,San Pedro,CA,90732,Existing,934275.9,264266.14,153358.77,268152.36,271288.68,16302.93,114798.17,86046.27,212410.67,2320899.89,0.402548987151704,0.11386365311948,6.60772878058088e-02,0.115538098457146,0.116889436364272,7.02440035015901e-03,4.94627840238297e-02,3.70745288802612e-02,9.15208238473397e-02
S0069,12,2014,1440 W 25th St,San Pedro,CA,90732,Existing,741925.43,196688.9,124115.22,189910.38,198153.47,10257.84,96436.05,70159.93,110872.14,1738519.36,0.426757071028533,0.113135869824308,7.13913361309937e-02,0.109236850833804,0.113978293575057,5.90033118756871e-03,5.54702192099834e-02,4.03561396060611e-02,6.37738886036909e-02
S0069,12,2015,1440 W 25th St,San Pedro,CA,90732,Existing,830839.01,229323.42,141964.77,229204.29,238159.21,13282.13,100074.06,80932.6,165946,2029725.49,0.409335653561704,0.112982480207213,0.06994284236929,0.112923787541339,0.117335674786249,6.54380607891957e-03,4.93042337464068e-02,3.98736678426401e-02,8.17578538662388e-02
S0070,01,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1236893.65,279932.67,214818.28,251537.23,288622.97,12262.64,93902.64,50689.78,291725.48,2720385.34,0.454675898966578,0.102901844780563,7.89661217627353e-02,9.24638235258245e-02,0.106096355452349,4.50768492966515e-03,3.45181392574333e-02,1.86333087650002e-02,0.107236822559851
S0070,01,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1328466.83,312836.15,238183.54,313211.21,329503.69,18102.4,96479.27,70177.95,266701.58,2973662.62,0.446744301476944,0.105202300992706,8.00977011978582e-02,0.105328428280139,0.110807355139703,6.08757694240377e-03,3.24445918481499e-02,2.35998359491098e-02,8.96879081729857e-02
S0070,01,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1282116.73,292937.97,230060.24,292525.51,289818.58,14672.29,93605.54,58759.72,291088.29,2845584.87,0.450563518072121,0.102944731358513,8.08481386113077e-02,0.102799784003631,0.101848510320481,5.15615968958958e-03,3.28950090320096e-02,2.06494350667531e-02,0.102294713845593
S0070,02,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1086053.13,252917.39,194285.03,232697.6,277222.35,23041.08,83160.91,47108.36,267538.26,2464024.11,0.440764002913916,0.102644040280921,7.88486724669265e-02,9.44380369719678e-02,0.112507969737358,9.35099616375101e-03,3.37500390773368e-02,1.91184655250796e-02,0.108577776862743
S0070,02,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1203335.46,288182.45,212357.34,261561.94,326210.38,38409.46,91180.77,65554.73,268012.51,2754805.04,0.436813292602369,0.10461083300472,7.70861592441402e-02,9.49475321128351e-02,0.118415051251685,1.39427144361548e-02,3.3098810506024e-02,2.37965043072522e-02,9.72891025348204e-02
S0070,02,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1134364.34,251385.99,201750.03,263848.19,284653,30155.2,84580.7,55734.21,286365.93,2592837.59,0.437499187907099,9.69540055148614e-02,7.78105156983627e-02,0.101760399886828,0.109784354059754,1.1630192387021e-02,3.26209016431299e-02,2.14954497014987e-02,0.110444993201445
S0070,03,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1376509.35,299525.88,219336.2,299985.37,354962.22,39635.92,106194.04,57465.61,335449.3,3089063.89,0.44560727748496,9.69633166117519e-02,7.10040995623435e-02,9.71120639398624e-02,0.114909316427249,1.28310457185138e-02,3.43774178137831e-02,1.86029205113009e-02,0.108592541930235
S0070,03,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1215675.34,276508.81,222365.92,245654.88,319900.44,21649.39,97822.63,54493.81,288933.9,2743005.12,0.443191057550779,0.100805065212565,8.10665347937812e-02,8.95568434082981e-02,0.116624076881052,7.89258096609021e-03,3.56625765248298e-02,1.98664631001491e-02,0.105334801562456
S0070,03,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1251463.52,317159.19,221890.17,283090.69,360426.16,22444.63,94090.47,67160.46,247117.23,2864842.52,0.436835013185995,0.110707373192716,7.74528332538153e-02,9.88154455345071e-02,0.125810112592157,7.83450742695623e-03,3.28431560698841e-02,2.34429849219077e-02,8.62585738220613e-02
S0070,03,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1402709.28,307477.4,259859.22,308494.21,356707.5,42162.71,106554.67,71864.69,344568.35,3200398.03,0.438292133306931,9.60747373038472e-02,8.11959067478866e-02,9.63924509102388e-02,0.111457230212081,1.31742082093458e-02,3.32941930976004e-02,2.24549225834888e-02,0.10766421762858
S0070,04,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1278569.84,269200,217448.06,281046.97,336647.41,23111.81,110476.18,52397.91,299619.2,2868517.38,0.445724975875865,9.38463897332217e-02,7.5805034864387e-02,9.79763873698405e-02,0.117359376082985,8.05705768462173e-03,3.85133382040028e-02,1.82665478568584e-02,0.104450892328217
S0070,04,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1216257.94,284083.18,213016.15,268681.99,319622.59,40591.66,96105.26,54074.11,332768.17,2825201.05,0.430503145961948,0.100553261510362,7.53985809257716e-02,9.51019008010067e-02,0.113132688379823,1.43677066805564e-02,3.40171401253019e-02,1.91399157238739e-02,0.117785659891355
S0070,04,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1234462.26,276507.84,198834.94,258293.49,350536.27,40083.59,95556.77,67138.32,288161.14,2809574.62,0.439376926034447,9.8416264879272e-02,7.07704784149851e-02,9.19333083952759e-02,0.124764890565533,1.42667824925042e-02,3.40111166009892e-02,2.38962580036404e-02,0.102563974613353
S0070,04,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1222886.46,261238.08,220944.94,273794.06,336915.29,26417.18,100577.85,60803.57,266189.91,2769767.34,0.441512340166449,9.4317698178938e-02,7.9770216367704e-02,9.88509237024941e-02,0.12164028549777,9.53768918366985e-03,3.63127431490329e-02,2.1952591151573e-02,9.6105512602369e-02
S0070,05,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1360955.55,273988.73,229695.42,321368.82,402124.04,31011.26,113186.43,60881.23,334160.06,3127371.54,0.435175524427776,8.76099070723142e-02,7.34467961552147e-02,0.102760038546619,0.128582112760417,9.91607795983204e-03,3.61921916063737e-02,1.94672200668552e-02,0.106850131404598
S0070,05,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1319226.71,281219.7,231685.83,307577.8,339191.06,39984.8,103810.33,61673.6,335623.12,3019992.95,0.436831056178459,9.31193233414667e-02,7.67173413434624e-02,0.101847191398245,0.112315182722529,1.32400309080192e-02,3.43743617017384e-02,2.04217695276408e-02,0.11113374287844
S0070,05,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1299292.37,288498.26,285348.72,331264.88,401019.24,36605.03,109232.79,76388.99,298147.59,3125797.87,0.415667430856622,9.22958783640095e-02,9.12882828216912e-02,0.105977703542296,0.128293401134092,1.17106196633246e-02,3.49455705528394e-02,2.44382372683618e-02,9.53828757967642e-02
S0070,05,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1349568.61,272073.34,233550.13,315879.54,397154.63,27698,120471.02,71410.38,308844.9,3096650.55,0.435815597597863,8.78605240103698e-02,7.54202407501227e-02,0.102006840907509,0.128252969971055,8.94450295658966e-03,3.89036534974862e-02,2.3060522602397e-02,9.97351477066084e-02
S0070,06,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1301733.35,258989.14,235775.75,293335.4,393735.44,21149.6,116144.26,61839.63,327879.47,3010582.04,0.432385941557002,8.6026268860622e-02,7.83156701486202e-02,9.74347804187392e-02,0.130783826771251,7.02508675033483e-03,3.85786729797936e-02,2.05407556340833e-02,0.108908996879554
S0070,06,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1311881.37,271259.26,246359.64,304946.7,366778.97,21232.8,112914.91,65875.64,319816.12,3021065.41,0.434244609751763,8.97892707328041e-02,8.1547271099966e-02,0.100940118340569,0.121407159469612,7.02824901762057e-03,3.73758574131634e-02,2.18054332031162e-02,0.105862030971385
S0070,06,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1198654.58,287035.16,227603.36,270085.01,379685.8,17324.63,114977.25,68950.29,268026.21,2832342.29,0.423202585447397,0.101341974454648,8.03587055150739e-02,9.5357475314186e-02,0.134053642224154,6.11671479861991e-03,4.05944049933315e-02,2.43439114839471e-02,9.46305857686431e-02
S0070,06,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1302035.15,262566.64,228682.52,301564.62,419468.58,17134.93,123355.61,72033.11,308154.71,3034995.87,0.429007222998297,8.65130139369844e-02,7.53485440492543e-02,9.93624482263299e-02,0.138210593347529,5.64578363001199e-03,4.06444078620773e-02,2.3734170682743e-02,0.101533815266773
S0070,07,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1345302.27,280584.3,238046.72,329102.85,403933.32,16113.24,119401.13,67616.81,341249.5,3141350.14,0.42825607144831,8.93196515814057e-02,7.57784740290046e-02,0.104764777988104,0.12858589523548,5.12939955174815e-03,3.80094942233978e-02,2.15247606877723e-02,0.108631475254777
S0070,07,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1304143.27,275619.91,240053.04,299950.25,394133.4,15119.47,111681.68,63781.8,306244.43,3010727.25,0.433165531683416,9.15459578744637e-02,7.9732576240508e-02,9.96271747963885e-02,0.130909699641507,5.02186639457294e-03,3.70945857018433e-02,2.11848482787672e-02,0.101717759388533
S0070,07,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1205249.38,271578.5,222376.02,288420.32,362946.75,15110.75,114362.87,77385.55,268270.35,2825700.49,0.426531185546845,9.61101507258471e-02,7.86976612655788e-02,0.102070379016001,0.128444876335779,5.34761205353367e-03,4.04723962800459e-02,2.7386324302191e-02,9.49394144741788e-02
S0070,07,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1270016.58,273371.8,229954.01,294038.56,389318.27,16410.77,111081.46,71994.95,292293.52,2948479.92,0.430736045168658,9.2716181699484e-02,7.79906990175466e-02,9.97254748134761e-02,0.132040332836996,5.56584085537879e-03,3.76741449879028e-02,2.44176497562853e-02,9.91336308642726e-02
S0070,08,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1287601.22,269734.37,227959.63,296864.9,359542.43,18043.77,111942.4,64506.61,317126.19,2953321.52,0.435984098338199,9.13325447884184e-02,7.71875423844811e-02,0.100518991240751,0.121741716086503,6.10965310678399e-03,3.79038987939248e-02,2.18420546368416e-02,0.107379500624097
S0070,08,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1252768.21,277394.77,228201.57,288151.15,325976.62,13475.95,115621.59,65010.54,290948.6,2857549,0.438406554008348,9.70743703782507e-02,7.98591975150732e-02,0.100838568297517,0.114075601153296,4.71591213309028e-03,4.04618048544399e-02,2.27504550228185e-02,0.101817536637167
S0070,08,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1223679.68,291711.24,238210.57,279310.63,335128.45,21996.9,120039.28,76948.43,274713.81,2861738.99,0.427600030707203,0.101934956688695,8.32397960933537e-02,9.76017138446298e-02,0.117106574418934,7.68655005815188e-03,4.19462712775214e-02,2.68886960931402e-02,9.59954108183709e-02
S0070,08,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1309471.33,283205.95,230355.97,301833.09,335206.77,18426.36,115287.71,71934.6,296581.47,2962303.25,0.442044996574878,9.56032944972801e-02,7.77624539283748e-02,0.101891354303446,0.113157479741482,6.22028146510659e-03,3.89182673988559e-02,2.42833342602585e-02,0.100118537830318
S0070,09,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1267063.44,265227.86,210926.59,301274.63,305503.86,19206.24,109970.69,58854.24,280187.87,2818215.42,0.449597795472995,9.41119894944014e-02,7.48440266500281e-02,0.106902626343589,0.108403302966812,6.8150361621398e-03,3.90213924810617e-02,2.08835135817971e-02,9.9420316847177e-02
S0070,09,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1309354.45,281959.9,219639.63,300117.71,309463.24,17334.16,109920.07,65280,278218.4,2891287.56,0.452862063294735,9.75205316485365e-02,7.59660273985338e-02,0.103800712925282,0.107033020264508,5.99530819411128e-03,3.80176885622543e-02,2.2578176208803e-02,9.62264715032357e-02
S0070,09,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1143931.36,272669.65,209413.09,272256.04,279600.74,15127.44,107581.3,70684,248195.88,2619459.5,0.436705114165728,0.104093859821081,7.99451528072872e-02,0.103935960834668,0.106739859883308,5.77502343517814e-03,4.10700375401872e-02,2.69841927313631e-02,9.47507987811989e-02
S0070,09,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1257496.28,281800.3,222216.51,300364.85,296149.13,16372.26,106987.59,65888.18,271405.83,2818680.93,0.446129346041306,9.99759486789447e-02,7.88370573039638e-02,0.106562203193392,0.105066567431596,5.80848290622238e-03,3.79566161112106e-02,2.33755368685877e-02,9.62882414647762e-02
S0070,10,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1299489.49,283651.12,216110.31,282047.79,301401.52,18824.25,108177.4,62049.76,326510.65,2898262.29,0.448368491176139,9.78693753766503e-02,7.45654769568837e-02,9.73161714773579e-02,0.103993872825085,6.49501256837593e-03,3.73249172006444e-02,2.14092976381375e-02,0.112657384780727
S0070,10,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1233371.76,289786.62,211131.87,289839.01,278165.94,18805.94,112862.68,64998.26,314298.63,2813260.71,0.438413601560589,0.103007381779416,7.50488105313211e-02,0.103026004298052,9.88767016904026e-02,6.68474838935208e-03,4.01181019586343e-02,2.31042433319306e-02,0.111720406460303
S0070,10,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1275573.75,297828.3,216265.91,282607.33,305653.26,25813.09,119547.82,79422.38,291276.71,2893988.55,0.440766688589698,0.102912743037632,7.47293592436639e-02,9.76532301760489e-02,0.105616609989697,8.91955498579979e-03,4.13090162364326e-02,2.74439164591719e-02,0.100648881281856
S0070,10,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1298535.62,302624.4,239323.27,302595.18,291352.99,19849.61,104398.08,72244.62,312783.11,2943706.88,0.44112259573888,0.102803849818091,8.12999662520747e-02,0.102793923558041,9.8974864644132e-02,6.74306607592669e-03,3.54648354118736e-02,2.45420563069106e-02,0.106254842194071
S0070,11,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1310843.37,307119.81,212974.51,281981.22,318534.58,22606.06,98526.29,57339.59,324577.86,2934503.29,0.446700255701536,0.104658192426153,7.25759997358871e-02,9.60916353240824e-02,0.108548039828574,7.70353881593365e-03,3.35751165574601e-02,1.95397940753374e-02,0.110607427535036
S0070,11,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1308198.91,302256.3,208178.06,328849.44,298653.81,23554.19,102289.06,61563.95,316332.39,2949876.11,0.443475882110859,0.102464065855294,7.0571797674581e-02,0.111479068183647,0.101242831516745,7.98480652124743e-03,3.46757138895572e-02,2.08700120629812e-02,0.107235822185088
S0070,11,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1199976.31,305256.85,200703.49,271270.75,294270.52,24581.11,117487.17,74867.99,196290.89,2684705.08,0.446967646070085,0.113702191080146,7.47581145859045e-02,0.101043035237226,0.109609998577572,9.15598148307597e-03,4.37616671101915e-02,2.78868582466421e-02,7.31145076091561e-02
S0070,11,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1348636.04,319800.73,212578.27,299741.39,319155.89,26283.81,109162.89,75750.36,273356.73,2984466.11,0.45188519161975,0.10715508845232,7.12282405512053e-02,0.100433839404529,0.106939023006698,8.80687165852924e-03,3.65770244916602e-02,2.53815447078406e-02,9.1593176107468e-02
S0070,12,2012,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1521636.21,369954.78,224131.78,301935.86,315570.95,21816.25,151990.51,66140.72,467365.71,3440542.77,0.442266325902991,0.107528028201202,6.5144308611516e-02,8.77582056624165e-02,9.17212693158876e-02,6.34093265464623e-03,4.41763175639872e-02,1.92239203002264e-02,0.135840691787128
S0070,12,2013,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1454837.19,357886.67,218656.97,313023.39,314688.04,21334.34,151257.52,72968.03,440597.01,3345249.16,0.434896511565076,0.106983561726685,6.53634331979027e-02,9.35725188254737e-02,9.4070134973145e-02,6.37750403022297e-03,4.5215621547305e-02,2.18124350414604e-02,0.13170827909273
S0070,12,2014,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1295836.78,333022.51,204084.87,289838.52,287761.68,21470.11,173939.9,83611.63,280374.62,2969940.62,0.436317403544587,0.112131033111362,6.87168183180713e-02,9.75906784291196e-02,9.68913917208217e-02,7.2291378000682e-03,5.85667938371104e-02,2.81526268360207e-02,9.44041164028391e-02
S0070,12,2015,4550 Atlantic Ave,Long Beach,CA,90807,Existing,1373749.04,341078.83,209493.66,308528.96,298085.71,21193,160472.44,76697.41,382641.26,3171940.31,0.433094228056265,0.10753002789009,6.60459023581058e-02,9.72682112041383e-02,9.39758257935188e-02,6.68139937349577e-03,5.0591254663301e-02,2.41799663626079e-02,0.120633184298478
S0071,01,2013,1270 E Main St,Barstow,CA,92311,Existing,1425565.65,330835.85,214665.48,392902.55,312240.18,11196.51,122411.31,61012.72,248471.6,3119301.85,0.457014331588333,0.106060864228321,6.88184376898311e-02,0.125958489717819,0.100099379609575,3.58942819208087e-03,3.92431755201889e-02,1.95597357786968e-02,7.96561576751541e-02
S0071,01,2014,1270 E Main St,Barstow,CA,92311,Existing,1094901.05,254075.52,169163.84,334961.31,251044.22,9572.77,98840.33,52818.77,194109.06,2459486.87,0.445174586355893,0.103304279888268,6.87801354271918e-02,0.136191542262635,0.102071787030926,3.89218178668301e-03,4.01873785973901e-02,2.14755242828355e-02,7.89225843681775e-02
S0071,01,2015,1270 E Main St,Barstow,CA,92311,Existing,1284830.45,298013.44,189793.47,405386.93,263581.43,8053.32,115829.93,53983.39,216192.4,2835664.76,0.453096737006387,0.105094736233912,6.69308561002112e-02,0.142960104353097,9.29522536366393e-02,2.84001131360817e-03,4.08475401020253e-02,1.90372962140983e-02,7.62404650400212e-02
S0071,02,2013,1270 E Main St,Barstow,CA,92311,Existing,1292598.95,309181.82,193880.32,401971.9,313686.92,16656.1,109981.67,58911.39,233616.99,2930486.06,0.441086878945945,0.105505303103199,6.61597823809474e-02,0.137169019667679,0.107042624867494,5.6837328890075e-03,3.75301802322854e-02,2.01029415577565e-02,7.97195363556857e-02
S0071,02,2014,1270 E Main St,Barstow,CA,92311,Existing,963941.34,229925.33,147491.88,294335.73,231386.59,30033.4,92475.24,55862.95,181805.41,2227257.87,0.432792876381216,0.103232469440101,6.62212858181527e-02,0.132151617450565,0.103888549734926,1.34844736231643e-02,4.15197724725067e-02,2.50814917987022e-02,8.16274632806663e-02
S0071,02,2015,1270 E Main St,Barstow,CA,92311,Existing,1160330.91,254674.82,171089.77,357489.75,262874.77,21822.15,105544.1,52891.5,208394.8,2595112.57,0.447121609834443,9.81363286294745e-02,6.59276872910372e-02,0.137755006905153,0.101296095221025,8.40894158206015e-03,4.06703359307454e-02,2.03811967971779e-02,8.03027978088827e-02
S0071,03,2012,1270 E Main St,Barstow,CA,92311,Existing,1697808.81,372232.93,243944.44,493395.09,419612.45,35481.32,151658.58,81351.15,308948.72,3804433.49,0.446271124061627,0.09784188131516,6.41210946757805e-02,0.129689503390425,0.110295646146254,9.32630839604979e-03,3.98636434041064e-02,2.13832493625746e-02,8.12075492480222e-02
S0071,03,2013,1270 E Main St,Barstow,CA,92311,Existing,1466792.67,324201.26,226137.5,431843.55,357424,16244.17,131395.01,67798.12,240909.58,3262745.86,0.449557744592464,9.93645456652269e-02,6.93089531649884e-02,0.132355864823624,0.10954699364786,4.97868074836819e-03,4.0271297746739e-02,2.07794670222951e-02,7.38364525884342e-02
S0071,03,2014,1270 E Main St,Barstow,CA,92311,Existing,1009425.05,259846.73,158469.19,305987.31,250435.99,11185,97381.3,52817.55,173326.85,2318874.97,0.435308096839736,0.112057240412578,6.83388246672049e-02,0.131955070436592,0.107998918975782,4.82345971417338e-03,4.19950628040976e-02,2.27772306326632e-02,7.47460955171723e-02
S0071,03,2015,1270 E Main St,Barstow,CA,92311,Existing,1399038.85,304432.06,222411.84,392756.32,311605.51,25742.47,126056.45,66628.81,246773.62,3095445.93,0.451966818880923,9.83483694706307e-02,7.18513083509102e-02,0.126881983688857,0.100665790017531,8.31623959265862e-03,4.07231955752495e-02,2.15247856065766e-02,7.97215088166634e-02
S0071,04,2012,1270 E Main St,Barstow,CA,92311,Existing,1622350.38,344303.16,255184.66,493454.04,407316.2,25653.16,157702.09,73352.89,278589.04,3657905.62,0.443518928189295,9.41257636931595e-02,6.97625052447362e-02,0.134900703096872,0.1113522989147,7.01307323506067e-03,4.3112673311675e-02,2.00532483940906e-02,7.61608059204108e-02
S0071,04,2013,1270 E Main St,Barstow,CA,92311,Existing,1397273.85,321650.43,203796.33,428021.99,318375.94,33177.03,126895.63,63232.14,254570.02,3146993.36,0.444002795735165,0.102208804787564,6.47590594217205e-02,0.136009816684202,0.101168290993788,1.05424531305652e-02,4.03228146626913e-02,2.00928736627522e-02,8.08930909215519e-02
S0071,04,2014,1270 E Main St,Barstow,CA,92311,Existing,969080.06,220249.3,145120.09,266390.34,225873.85,22904.2,86706.94,53594.49,187149.74,2177069.01,0.445130611638259,0.10116780818078,6.66584703256605e-02,0.122361918146086,0.103751350537115,1.05206586905575e-02,3.9827373225987e-02,2.46177267481291e-02,8.59640825074259e-02
S0071,04,2015,1270 E Main St,Barstow,CA,92311,Existing,1174163.88,245395.75,177282.06,342219.73,256531.51,13391.23,116042.77,49707.12,195194.97,2569929.02,0.456885723637612,9.54873648611509e-02,6.89832515296473e-02,0.133163105804377,9.98204650803935e-02,5.21073924446365e-03,4.51540758896135e-02,1.93418260244402e-02,7.59534479283011e-02
S0071,05,2012,1270 E Main St,Barstow,CA,92311,Existing,1667182.44,343135.65,267399.8,510819.61,464985.8,53546.13,156146.19,79953.89,333095.37,3876264.88,0.430100236080874,0.08852223999718,6.89838822366546e-02,0.131781399314486,0.119957178984115,1.3813847004181e-02,4.02826418817901e-02,2.06265290105768e-02,8.59320454901421e-02
S0071,05,2013,1270 E Main St,Barstow,CA,92311,Existing,1464702.3,304275.38,221923.51,452637.77,333688.1,40969.17,134042.03,72421.8,287635.97,3312296.03,0.442201508178603,9.18623749943027e-02,6.6999902179637e-02,0.136653779100777,0.100742233477241,1.23688129409134e-02,4.04680103426625e-02,2.18645312327353e-02,8.68388475531277e-02
S0071,05,2014,1270 E Main St,Barstow,CA,92311,Existing,1023500.78,209193.33,204678.28,346212.25,264812.92,40443.69,96631.97,57410.26,200146.07,2443029.55,0.418947359846712,8.56286531613996e-02,8.37805175135929e-02,0.141714311232953,0.108395299598402,1.65547281243487e-02,3.95541552086425e-02,2.34996175138365e-02,8.19253578001134e-02
S0071,05,2015,1270 E Main St,Barstow,CA,92311,Existing,1098676.33,226395.78,177061.42,314540.04,274139.64,35945.46,106239.89,53747.41,222864.7,2509610.67,0.437787559295004,9.02115147605744e-02,7.05533420448838e-02,0.125334197754268,0.109235923833556,1.43231220801273e-02,4.23332157732657e-02,2.14166327241508e-02,0.08880449173417
S0071,06,2012,1270 E Main St,Barstow,CA,92311,Existing,1611827.69,318446.35,270510.57,467749.09,465848.37,20500.07,155593.32,76004.3,284414.86,3670894.62,0.439083072888647,8.67489761937105e-02,7.36906389320432e-02,0.127421007252995,0.126903226113312,5.58448882959217e-03,4.2385667829386e-02,2.07045714649254e-02,7.74783504953896e-02
S0071,06,2013,1270 E Main St,Barstow,CA,92311,Existing,1430386.94,289008.45,239721.11,429419.74,360556.67,17652.22,136354.49,70216.47,261913.51,3235229.6,0.442128416480858,8.93316659812954e-02,7.40970934489472e-02,0.132732384743265,0.111447011365128,5.4562495348089e-03,4.21467737560265e-02,2.17037053568006e-02,8.09566993328696e-02
S0071,06,2014,1270 E Main St,Barstow,CA,92311,Existing,918219.26,207533.29,154222.34,267965.49,246340.69,12237.73,91780.08,51202.9,175685.45,2125187.23,0.43206511268186,9.76541205736494e-02,7.2568824912429e-02,0.126090297465226,0.115914817538218,5.75842440009392e-03,4.31868207677871e-02,2.40933595295507e-02,8.2668222131186e-02
S0071,06,2015,1270 E Main St,Barstow,CA,92311,Existing,1030011.02,216094.84,175059.24,302394.19,290051.4,14268.42,109406.53,52225.68,202053.04,2391564.36,0.430685051687256,9.0357108348947e-02,7.31986322124319e-02,0.126442003843877,0.121281034644621,5.96614510512274e-03,4.57468474735089e-02,2.18374553800425e-02,8.44857213041927e-02
S0071,07,2012,1270 E Main St,Barstow,CA,92311,Existing,1606942.84,334768.69,260063.88,487084.23,469274.82,12267.65,168384.01,78684.63,293922.55,3711393.3,0.432975626700625,9.02002733043679e-02,7.00717652316719e-02,0.131240262248682,0.126441684313005,3.30540285234658e-03,4.53694869794586e-02,2.12008331210815e-02,7.91946652487625e-02
S0071,07,2013,1270 E Main St,Barstow,CA,92311,Existing,1403092.29,289385.8,229979.17,424666.52,381427.6,10485.42,136651.11,67635.42,252874.59,3196197.92,0.438987924127052,9.05406383594668e-02,7.19539827496039e-02,0.132866152418997,0.119337916345306,3.28059158489159e-03,4.27542703613298e-02,2.11612114433764e-02,7.91173126099775e-02
S0071,07,2014,1270 E Main St,Barstow,CA,92311,Existing,947844.11,195387.1,156134.59,280230.16,241127.72,7863.34,102207.98,55513.73,185810.13,2172118.86,0.436368436117718,8.99523058328401e-02,7.18812367385825e-02,0.129012350640885,0.111010370767648,3.62012417681416e-03,4.70545060319581e-02,2.55574089532099e-02,8.55432607403446e-02
S0071,07,2015,1270 E Main St,Barstow,CA,92311,Existing,1054159.13,222787.56,174504.86,324854.48,299767.58,7900.77,103126.21,53371.07,203422.7,2443894.36,0.431343984115582,9.11608798016949e-02,7.14044202794429e-02,0.132924927246037,0.122659794509285,3.23286068715343e-03,4.21974908931825e-02,2.18385339700199e-02,8.3237108497603e-02
S0071,08,2012,1270 E Main St,Barstow,CA,92311,Existing,1554475.2,324797.71,253480.99,475797.91,425913.84,11894.77,156935.9,74555.98,263654.3,3541506.6,0.438930482298127,9.17117336446585e-02,7.15743378820754e-02,0.134349011237195,0.120263460754245,3.35867509042621e-03,4.43133156945126e-02,2.1052051688962e-02,7.44469317097983e-02
S0071,08,2013,1270 E Main St,Barstow,CA,92311,Existing,1331411.34,293638.04,217047.2,417042.83,312857.35,10396.34,134757.81,65386.67,226918.08,3009455.66,0.442409355850088,9.75718113753502e-02,7.21217470936256e-02,0.138577496104395,0.103958119123775,3.45455829045177e-03,4.47781343952414e-02,2.17270753874473e-02,7.54017023796257e-02
S0071,08,2014,1270 E Main St,Barstow,CA,92311,Existing,860724,197824.81,138323.24,258736.9,214413.35,9772.53,101499.03,51176.94,168328.06,2000798.86,0.43019016914074,9.88729121926829e-02,6.91340058040617e-02,0.129316796991778,0.107163870535192,4.88431405843564e-03,5.07292522147879e-02,2.5578253278293e-02,8.41304257840291e-02
